ID,Count
18711,45.42021885684187
18712,45.34339717948553
18713,49.68413858628663
18714,52.02588784223673
18715,59.44686147296938
18716,56.25478413708501
18717,55.39575118446438
18718,60.77941280318879
18719,55.43230094732451
18720,51.75347281274351
18721,43.25783959906086
18722,38.038404083065046
18723,30.99601638880346
18724,26.22166045739332
18725,23.700392847262158
18726,24.202161927007122
18727,25.871665068589614
18728,31.78483080448393
18729,37.82731868707414
18730,48.08888842427252
18731,48.55478129636451
18732,48.85786454125288
18733,43.07815023858885
18734,45.54084358960912
18735,47.37932282501221
18736,47.29567896320491
18737,51.81948231944047
18738,54.25787918844597
18739,61.99267330392321
18740,58.659604156052126
18741,57.75963809672565
18742,63.36843180233218
18743,57.78936567513483
18744,53.950216205955954
18745,45.090733154888206
18746,39.64730258275222
18747,32.30473877264799
18748,27.326854338450453
18749,24.697568807845656
18750,25.218667410201753
18751,26.956392396293822
18752,33.11515677242315
18753,39.40779141821564
18754,50.09461065285788
18755,50.57642195533539
18756,50.888601446158425
18757,44.865562564743094
18758,47.427177590302456
18759,49.33842679318255
18760,49.247960746924264
18761,53.954826052594335
18762,56.489870534655225
18763,64.53848513487705
18764,61.06442417501924
18765,60.123525008986945
18766,65.95745080147556
18767,60.14643040294514
18768,56.146959599168426
18769,46.923626710715546
18770,41.2562010824394
18771,33.61346115649251
18772,28.432048219507585
18773,25.694744768429146
18774,26.23517289339639
18775,28.041119723998044
18776,34.44548274036237
18777,40.98826414935714
18778,52.100332881443244
18779,52.598062614306265
18780,52.919338351063985
18781,46.65297489089735
18782,49.3135115909958
18783,51.29753076135289
18784,51.200242530643635
18785,56.090169785748174
18786,58.721861880864466
18787,67.0842969658309
18788,63.469244193986356
18789,62.48741192124822
18790,68.54646980061894
18791,62.50349513075545
18792,58.343702992380884
18793,48.75652026654291
18794,42.865099582126575
18795,34.92218354033703
18796,29.53724210056471
18797,26.691920729012633
18798,27.251678376591016
18799,29.125847051702248
18800,35.77580870830161
18801,42.56873688049865
18802,54.106055110028606
18803,54.61970327327714
18804,54.95007525596954
18805,48.440387217051594
18806,51.199845591689154
18807,53.25663472952323
18808,53.15252431436299
18809,58.22551351890202
18810,60.9538532270737
18811,69.63010879678474
18812,65.87406421295348
18813,64.85129883350952
18814,71.13548879976231
18815,64.86055985856576
18816,60.54044638559333
18817,50.58941382237025
18818,44.473998081813754
18819,36.23090592418157
18820,30.642435981621837
18821,27.689096689596127
18822,28.26818385978564
18823,30.21057437940646
18824,37.10613467624083
18825,44.14920961164016
18826,56.11177733861399
18827,56.641343932248006
18828,56.98081216087509
18829,50.22779954320583
18830,53.08617959238251
18831,55.21573869769357
18832,55.10480609808238
18833,60.360857252055865
18834,63.18584457328295
18835,72.17592062773858
18836,68.2788842319206
18837,67.2151857457708
18838,73.72450779890572
18839,67.21762458637609
18840,62.73718977880578
18841,52.422307378197594
18842,46.082896581500925
18843,37.539628308026096
18844,31.747629862678966
18845,28.68627265017962
18846,29.284689342980272
18847,31.295301707110667
18848,38.43646064418005
18849,45.729682342781665
18850,58.11749956719935
18851,58.6629845912189
18852,59.011549065780635
18853,52.01521186936007
18854,54.972513593075846
18855,57.174842665863906
18856,57.05708788180175
18857,62.496200985209725
18858,65.4178359194922
18859,74.7217324586924
18860,70.68370425088771
18861,69.57907265803208
18862,76.31352679804908
18863,69.57468931418639
18864,64.93393317201826
18865,54.25520093402494
18866,47.6917950811881
18867,38.848350691870614
18868,32.852823743736096
18869,29.683448610763115
18870,30.301194826174907
18871,32.38002903481488
18872,39.766786612119276
18873,47.31015507392316
18874,60.123221795784715
18875,60.68462525018976
18876,61.042285970686194
18877,53.802624195514326
18878,56.8588475937692
18879,59.13394663403424
18880,59.0093696655211
18881,64.63154471836357
18882,67.64982726570145
18883,77.26754428964625
18884,73.08852426985483
18885,71.94295957029337
18886,78.90254579719246
18887,71.9317540419967
18888,67.1306765652307
18889,56.088094489852296
18890,49.30069358087528
18891,40.15707307571514
18892,33.95801762479322
18893,30.680624571346605
18894,31.317700309369528
18895,33.4647563625191
18896,41.09711258005851
18897,48.89062780506467
18898,62.12894402437008
18899,62.706265909160635
18900,63.07302287559175
18901,55.59003652166857
18902,58.74518159446255
18903,61.0930506022046
18904,60.96165144924046
18905,66.76688845151742
18906,69.88181861191069
18907,79.8133561206001
18908,75.49334428882197
18909,74.30684648255466
18910,81.49156479633584
18911,74.28881876980701
18912,69.32741995844316
18913,57.920988045679636
18914,50.90959208056246
18915,41.46579545955967
18916,35.06321150585035
18917,31.677800531930092
18918,32.33420579256416
18919,34.5494836902233
18920,42.42743854799773
18921,50.47110053620618
18922,64.13466625295545
18923,64.72790656813152
18924,65.1037597804973
18925,57.37744884782282
18926,60.631515595155896
18927,63.05215457037493
18928,62.91393323295985
18929,68.90223218467125
18930,72.11380995811993
18931,82.35916795155393
18932,77.89816430778909
18933,76.67073339481593
18934,84.08058379547924
18935,76.64588349761733
18936,71.5241633516556
18937,59.75388160150698
18938,52.51849058024963
18939,42.7745178434042
18940,36.16840538690749
18941,32.67497649251359
18942,33.35071127575878
18943,35.63421101792751
18944,43.75776451593695
18945,52.05157326734769
18946,66.14038848154082
18947,66.7495472271024
18948,67.13449668540284
18949,59.164861173977044
18950,62.51784959584923
18951,65.01125853854526
18952,64.8662150166792
18953,71.03757591782511
18954,74.34580130432919
18955,84.90497978250777
18956,80.3029843267562
18957,79.03462030707722
18958,86.66960279462262
18959,79.00294822542764
18960,73.72090674486807
18961,61.58677515733433
18962,54.127389079936805
18963,44.08324022724872
18964,37.27359926796461
18965,33.672152453097084
18966,34.36721675895342
18967,36.71893834563173
18968,45.08809048387617
18969,53.63204599848919
18970,68.14611071012618
18971,68.77118788607325
18972,69.16523359030842
18973,60.95227350013131
18974,64.40418359654258
18975,66.9703625067156
18976,66.81849680039858
18977,73.17291965097895
18978,76.57779265053841
18979,87.45079161346163
18980,82.70780434572333
18981,81.39850721933851
18982,89.258621793766
18983,81.36001295323796
18984,75.91765013808052
18985,63.419668713161684
18986,55.73628757962399
18987,45.39196261109325
18988,38.37879314902174
18989,34.66932841368057
18990,35.383722242148046
18991,37.803665673335935
18992,46.4184164518154
18993,55.21251872963069
18994,70.15183293871155
18995,70.79282854504413
18996,71.19597049521396
18997,62.739685826285545
18998,66.29051759723593
18999,68.92946647488596
19000,68.77077858411795
19001,75.3082633841328
19002,78.80978399674765
19003,89.99660344441546
19004,85.11262436469045
19005,83.7623941315998
19006,91.84764079290937
19007,83.71707768104825
19008,78.11439353129299
19009,65.25256226898902
19010,57.34518607931116
19011,46.70068499493778
19012,39.483987030078865
19013,35.666504374264065
19014,36.400227725342674
19015,38.88839300104014
19016,47.74874241975462
19017,56.7929914607722
19018,72.15755516729692
19019,72.81446920401501
19020,73.22670740011951
19021,64.52709815243979
19022,68.17685159792927
19023,70.8885704430563
19024,70.72306036783732
19025,77.44360711728665
19026,81.04177534295691
19027,92.5424152753693
19028,87.51744438365756
19029,86.12628104386107
19030,94.43665979205277
19031,86.07414240885858
19032,80.31113692450543
19033,67.08545582481636
19034,58.954084578998334
19035,48.0094073787823
19036,40.589180911136
19037,36.663680334847555
19038,37.4167332085373
19039,39.97312032874435
19040,49.07906838769385
19041,58.3734641919137
19042,74.16327739588229
19043,74.8361098629859
19044,75.25744430502506
19045,66.31451047859403
19046,70.06318559862262
19047,72.84767441122663
19048,72.67534215155668
19049,79.5789508504405
19050,83.27376668916615
19051,95.08822710632313
19052,89.92226440262469
19053,88.49016795612236
19054,97.02567879119614
19055,88.43120713666889
19056,82.5078803177179
19057,68.91834938064372
19058,60.56298307868551
19059,49.318129762626825
19060,41.69437479219312
19061,37.660856295431046
19062,38.43323869173194
19063,41.057847656448565
19064,50.40939435563307
19065,59.95393692305521
19066,76.16899962446766
19067,76.85775052195676
19068,77.28818120993063
19069,68.10192280474828
19070,71.94951959931598
19071,74.80677837939697
19072,74.62762393527605
19073,81.71429458359435
19074,85.50575803537541
19075,97.63403893727698
19076,92.3270844215918
19077,90.85405486838364
19078,99.61469779033952
19079,90.7882718644792
19080,84.70462371093035
19081,70.75124293647107
19082,62.17188157837269
19083,50.62685214647135
19084,42.79956867325025
19085,38.658032256014536
19086,39.449744174926565
19087,42.14257498415278
19088,51.7397203235723
19089,61.53440965419671
19090,78.17472185305303
19091,78.87939118092763
19092,79.31891811483617
19093,69.88933513090252
19094,73.83585360000933
19095,76.76588234756731
19096,76.5799057189954
19097,83.84963831674818
19098,87.73774938158465
19099,100.17985076823082
19100,94.73190444055894
19101,93.21794178064494
19102,102.2037167894829
19103,93.14533659228951
19104,86.9013671041428
19105,72.58413649229841
19106,63.78078007805987
19107,51.935574530315876
19108,43.90476255430739
19109,39.655208216598034
19110,40.46624965812119
19111,43.22730231185699
19112,53.070046291511524
19113,63.11488238533823
19114,80.1804440816384
19115,80.90103183989851
19116,81.34965501974172
19117,71.67674745705676
19118,75.72218760070267
19119,78.72498631573765
19120,78.53218750271478
19121,85.98498204990206
19122,89.9697407277939
19123,102.72566259918466
19124,97.13672445952605
19125,95.58182869290621
19126,104.79273578862629
19127,95.50240132009984
19128,89.09811049735526
19129,74.41703004812575
19130,65.38967857774703
19131,53.24429691416041
19132,45.009956435364515
19133,40.65238417718153
19134,41.48275514131583
19135,44.3120296395612
19136,54.40037225945074
19137,64.69535511647973
19138,82.18616631022377
19139,82.92267249886939
19140,83.38039192464728
19141,73.46415978321102
19142,77.60852160139602
19143,80.68409028390799
19144,80.48446928643415
19145,88.1203257830559
19146,92.20173207400313
19147,105.27147443013851
19148,99.54154447849317
19149,97.9457156051675
19150,107.38175478776967
19151,97.85946604791013
19152,91.29485389056774
19153,76.24992360395312
19154,66.99857707743422
19155,54.553019298004926
19156,46.11515031642164
19157,41.649560137765015
19158,42.499260624510455
19159,45.39675696726541
19160,55.73069822738998
19161,66.27582784762123
19162,84.19188853880914
19163,84.94431315784026
19164,85.41112882955284
19165,75.25157210936527
19166,79.49485560208937
19167,82.64319425207833
19168,82.43675107015352
19169,90.25566951620974
19170,94.43372342021237
19171,107.81728626109233
19172,101.94636449746031
19173,100.3096025174288
19174,109.97077378691303
19175,100.21653077572046
19176,93.49159728378018
19177,78.08281715978046
19178,68.60747557712139
19179,55.861741681849466
19180,47.22034419747877
19181,42.646736098348505
19182,43.515766107705076
19183,46.48148429496962
19184,57.061024195329196
19185,67.85630057876274
19186,86.19761076739451
19187,86.96595381681112
19188,87.44186573445837
19189,77.03898443551951
19190,81.38118960278271
19191,84.60229822024868
19192,84.38903285387289
19193,92.39101324936358
19194,96.66571476642162
19195,110.36309809204619
19196,104.35118451642742
19197,102.67348942969008
19198,112.55979278605642
19199,102.57359550353078
19200,95.68834067699264
19201,79.9157107156078
19202,70.21637407680858
19203,57.170464065693984
19204,48.3255380785359
19205,43.643912058932
19206,44.53227159089971
19207,47.56621162267383
19208,58.39135016326843
19209,69.43677330990424
19210,88.20333299597986
19211,88.98759447578202
19212,89.47260263936393
19213,78.82639676167375
19214,83.26752360347606
19215,86.56140218841901
19216,86.34131463759226
19217,94.52635698251744
19218,98.89770611263089
19219,112.90890992300001
19220,106.75600453539454
19221,105.03737634195136
19222,115.1488117851998
19223,104.93066023134108
19224,97.8850840702051
19225,81.74860427143514
19226,71.82527257649573
19227,58.47918644953852
19228,49.43073195959302
19229,44.64108801951549
19230,45.548777074094346
19231,48.65093895037804
19232,59.721676131207644
19233,71.01724604104575
19234,90.20905522456523
19235,91.00923513475288
19236,91.5033395442695
19237,80.613809087828
19238,85.1538576041694
19239,88.52050615658935
19240,88.29359642131163
19241,96.66170071567129
19242,101.12969745884011
19243,115.45472175395386
19244,109.16082455436165
19245,107.40126325421265
19246,117.73783078434317
19247,107.28772495915139
19248,100.08182746341757
19249,83.58149782726251
19250,73.43417107618293
19251,59.78790883338303
19252,50.53592584065016
19253,45.63826398009898
19254,46.56528255728897
19255,49.73566627808225
19256,61.052002099146875
19257,72.59771877218725
19258,92.2147774531506
19259,93.03087579372375
19260,93.53407644917505
19261,82.40122141398224
19262,87.04019160486277
19263,90.4796101247597
19264,90.24587820503099
19265,98.79704444882512
19266,103.36168880504937
19267,118.0005335849077
19268,111.5656445733288
19269,109.76515016647394
19270,120.32684978348655
19271,109.6447896869617
19272,102.27857085663
19273,85.41439138308985
19274,75.0430695758701
19275,61.09663121722757
19276,51.641119721707284
19277,46.635439940682474
19278,47.5817880404836
19279,50.820393605786464
19280,62.38232806708609
19281,74.17819150332876
19282,94.22049968173597
19283,95.05251645269463
19284,95.5648133540806
19285,84.18863374013648
19286,88.9265256055561
19287,92.43871409293004
19288,92.19815998875036
19289,100.93238818197898
19290,105.59368015125858
19291,120.54634541586154
19292,113.97046459229591
19293,112.12903707873522
19294,122.91586878262996
19295,112.001854414772
19296,104.47531424984246
19297,87.24728493891719
19298,76.65196807555728
19299,62.40535360107209
19300,52.74631360276441
19301,47.63261590126597
19302,48.59829352367822
19303,51.90512093349068
19304,63.712654035025324
19305,75.75866423447026
19306,96.22622191032136
19307,97.07415711166551
19308,97.59555025898615
19309,85.97604606629072
19310,90.81285960624945
19311,94.39781806110038
19312,94.15044177246973
19313,103.06773191513282
19314,107.82567149746785
19315,123.09215724681539
19316,116.37528461126303
19317,114.4929239909965
19318,125.50488778177333
19319,114.35891914258232
19320,106.67205764305493
19321,89.08017849474453
19322,78.26086657524445
19323,63.71407598491662
19324,53.85150748382155
19325,48.629791861849455
19326,49.61479900687286
19327,52.98984826119489
19328,65.04298000296454
19329,77.33913696561176
19330,98.23194413890671
19331,99.09579777063638
19332,99.6262871638917
19333,87.76345839244497
19334,92.6991936069428
19335,96.35692202927072
19336,96.10272355618909
19337,105.20307564828667
19338,110.0576628436771
19339,125.63796907776924
19340,118.78010463023014
19341,116.85681090325778
19342,128.0939067809167
19343,116.71598387039265
19344,108.86880103626737
19345,90.9130720505719
19346,79.86976507493164
19347,65.02279836876113
19348,54.95670136487867
19349,49.62696782243295
19350,50.63130449006749
19351,54.074575588899094
19352,66.37330597090377
19353,78.91960969675327
19354,100.23766636749207
19355,101.11743842960726
19356,101.65702406879726
19357,89.55087071859921
19358,94.58552760763615
19359,98.31602599744106
19360,98.05500533990845
19361,107.3384193814405
19362,112.28965418988633
19363,128.18378090872307
19364,121.18492464919727
19365,119.22069781551909
19366,130.6829257800601
19367,119.07304859820294
19368,111.06554442947983
19369,92.74596560639924
19370,81.47866357461882
19371,66.33152075260568
19372,56.0618952459358
19373,50.62414378301645
19374,51.64780997326211
19375,55.15930291660331
19376,67.70363193884299
19377,80.50008242789478
19378,102.24338859607747
19379,103.13907908857811
19380,103.68776097370281
19381,91.33828304475347
19382,96.47186160832948
19383,100.2751299656114
19384,100.00728712362783
19385,109.47376311459436
19386,114.52164553609558
19387,130.7295927396769
19388,123.58974466816439
19389,121.58458472778037
19390,133.2719447792035
19391,121.43011332601327
19392,113.26228782269229
19393,94.57885916222659
19394,83.08756207430598
19395,67.6402431364502
19396,57.167089126992934
19397,51.62131974359994
19398,52.66431545645674
19399,56.24403024430751
19400,69.03395790678222
19401,82.0805551590363
19402,104.24911082466282
19403,105.16071974754901
19404,105.71849787860836
19405,93.1256953709077
19406,98.35819560902283
19407,102.23423393378172
19408,101.9595689073472
19409,111.60910684774822
19410,116.75363688230483
19411,133.2754045706307
19412,125.9945646871315
19413,123.94847164004165
19414,135.86096377834687
19415,123.78717805382358
19416,115.45903121590474
19417,96.41175271805392
19418,84.69646057399316
19419,68.94896552029472
19420,58.27228300805006
19421,52.61849570418343
19422,53.680820939651376
19423,57.328757572011725
19424,70.36428387472144
19425,83.66102789017779
19426,106.25483305324818
19427,107.18236040651988
19428,107.74923478351391
19429,94.91310769706196
19430,100.24452960971618
19431,104.19333790195208
19432,103.91185069106656
19433,113.74445058090207
19434,118.98562822851409
19435,135.8212164015846
19436,128.3993847060986
19437,126.31235855230292
19438,138.44998277749025
19439,126.14424278163389
19440,117.6557746091172
19441,98.2446462738813
19442,86.30535907368034
19443,70.25768790413925
19444,59.377476889107186
19445,53.61567166476692
19446,54.697326422846004
19447,58.41348489971594
19448,71.69460984266067
19449,85.24150062131929
19450,108.26055528183355
19451,109.20400106549076
19452,109.77997168841947
19453,96.7005200232162
19454,102.13086361040953
19455,106.15244187012243
19456,105.86413247478592
19457,115.8797943140559
19458,121.2176195747233
19459,138.36702823253842
19460,130.80420472506574
19461,128.67624546456423
19462,141.03900177663363
19463,128.5013075094442
19464,119.85251800232966
19465,100.07753982970863
19466,87.91425757336752
19467,71.56641028798379
19468,60.48267077016431
19469,54.61284762535041
19470,55.71383190604064
19471,59.49821222742014
19472,73.0249358105999
19473,86.8219733524608
19474,110.26627751041893
19475,111.22564172446161
19476,111.81070859332502
19477,98.48793234937045
19478,104.01719761110289
19479,108.11154583829277
19480,107.81641425850532
19481,118.01513804720975
19482,123.44961092093256
19483,140.91284006349227
19484,133.20902474403286
19485,131.0401323768255
19486,143.62802077577703
19487,130.8583722372545
19488,122.04926139554212
19489,101.91043338553597
19490,89.52315607305468
19491,72.8751326718283
19492,61.58786465122145
19493,55.6100235859339
19494,56.73033738923526
19495,60.582939555124355
19496,74.35526177853912
19497,88.40244608360231
19498,112.27199973900429
19499,113.2472823834325
19500,113.84144549823057
19501,100.27534467552468
19502,105.90353161179624
19503,110.0706498064631
19504,109.76869604222468
19505,120.1504817803636
19506,125.68160226714181
19507,143.4586518944461
19508,135.61384476299997
19509,133.40401928908676
19510,146.2170397749204
19511,133.21543696506484
19512,124.24600478875458
19513,103.7433269413633
19514,91.13205457274186
19515,74.18385505567284
19516,62.69305853227857
19517,56.6071995465174
19518,57.746842872429895
19519,61.66766688282858
19520,75.68558774647835
19521,89.98291881474381
19522,114.27772196758966
19523,115.26892304240337
19524,115.87218240313612
19525,102.06275700167893
19526,107.78986561248958
19527,112.02975377463343
19528,111.72097782594403
19529,122.28582551351747
19530,127.91359361335105
19531,146.00446372539994
19532,138.0186647819671
19533,135.76790620134807
19534,148.80605877406379
19535,135.57250169287514
19536,126.44274818196703
19537,105.57622049719069
19538,92.74095307242905
19539,75.49257743951735
19540,63.7982524133357
19541,57.60437550710088
19542,58.763348355624515
19543,62.75239421053278
19544,77.01591371441756
19545,91.56339154588531
19546,116.28344419617503
19547,117.29056370137425
19548,117.90291930804167
19549,103.85016932783319
19550,109.67619961318292
19551,113.98885774280376
19552,113.6732596096634
19553,124.4211692466713
19554,130.1455849595603
19555,148.55027555635377
19556,140.42348480093423
19557,138.13179311360938
19558,151.39507777320716
19559,137.92956642068543
